track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
01iyINEYgPQ7ThMZuHUsqS,First Love,Lost Kings,58,7syMmofF2t1xI0RFCtrSG9,First Love,2017-10-13,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.619,0.938,5,-5.245,1,0.35,0.0257,1.39e-05,0.128,0.601,94.38,207428
4w8niZpiMy6qz1mntFA5uM,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,83,0ZHyvPke0EcVt6rYA8Ins3,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",2018-09-28,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,212500
7BKLCZ1jbUBVqRi2FVlTVw,Closer (feat. Halsey),The Chainsmokers,85,0rSLgV8p5FzfnqlEk4GzxE,Closer (feat. Halsey),2016-07-29,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,244960
12GEpg2XOPyqk03JZEZnJs,It Ain’t Me (with Selena Gomez),Kygo,69,4VNy5ifZtW3E9SgffbGEti,It Ain't Me,2017-02-17,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.64,0.533,0,-6.596,1,0.0706,0.119,0.0,0.0864,0.515,99.968,220781
0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,DJ Snake,81,02sEJTj1sye1JaqxqpcSCp,Encore,2016-08-05,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,205947
3tTYxjYYcXFqFXA0AZ1Fav,Flames,David Guetta,57,2Sq9AIsIrad2GygwB6QLPt,7,2018-09-14,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.609,0.726,5,-4.346,0,0.0414,0.0723,8.45e-06,0.0895,0.362,93.958,195000
09CtPGIpYB4BrO8qb1RGsF,Sorry,Justin Bieber,81,6Fr2rQkZ383FcMqFyT7yPr,Purpose (Deluxe),2015-11-13,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,200787
0U6bQIAh6MCGo1xjbIIx2S,Instagram,Dimitri Vegas & Like Mike,81,7FTzcNdsKhMe53orWXsai8,Instagram,2019-07-05,Dance Room,37i9dQZF1DX2ENAPP1Tyed,pop,dance pop,0.765,0.906,8,-2.097,0,0.0965,0.125,0.0,0.423,0.95,96.071,184558
52EB2Gk1nkxZmbomJOXUde,Are You Lonely (feat. ISÁK),Steve Aoki,47,7kfaArlpn1f192XMoWQs5U,Are You Lonely (feat. ISÁK),2019-02-22,Dance Room,37i9dQZF1DX2ENAPP1Tyed,pop,dance pop,0.517,0.793,6,-5.851,0,0.0367,0.0214,0.00046,0.0892,0.176,90.06,157333
0VQUyufAldw4Eitv71TPmg,Crying In The Sun,Faustix,60,23d1NJtxGxLlsE6PWuJLYi,Crying In The Sun (Remixes),2018-11-23,Dance Pop Hits,37i9dQZF1DX6pH08wMhkaI,pop,dance pop,0.682,0.786,11,-4.87,0,0.0477,0.214,0.0,0.12,0.664,91.042,195947
0Qew3aYvQPGPjfL7gbe6x1,Nobody,Martin Jensen,66,0eMIuQHirCneY8uw37o03y,Nobody,2019-03-01,Dance Pop Hits,37i9dQZF1DX6pH08wMhkaI,pop,dance pop,0.673,0.687,6,-5.295,0,0.0623,0.269,0.0,0.181,0.524,96.964,211040
6vRCKJDtnrJEcyyzIMa0w0,Never Go Back - Robin Schulz Remix,Dennis Lloyd,70,4GxEU2Ff0UjkBPJRguxz5Q,Never Go Back (Remixes),2019-06-07,Dance Pop Hits,37i9dQZF1DX6pH08wMhkaI,pop,dance pop,0.655,0.713,9,-6.293,0,0.0501,0.338,0.0,0.0971,0.61,94.05,184653
1HvCFAUIWQsWV9zud3UhDl,All Falls Down (feat. Juliander),Alan Walker,70,3nzuGtN3nXARvvecier4K0,Different World,2018-12-14,Dance Pop Hits,37i9dQZF1DX6pH08wMhkaI,pop,dance pop,0.655,0.672,1,-4.966,1,0.0581,0.253,0.0,0.312,0.675,98.005,198880
6xTU6B6nFwKKTSZ9ySXS80,Remind Me to Forget,Kygo,70,47oyrKaeobswT4T8zyaxdM,Kids in Love,2017-11-03,Dance Pop Hits,37i9dQZF1DX6pH08wMhkaI,pop,dance pop,0.689,0.505,0,-6.389,1,0.0933,0.158,0.0,0.138,0.312,99.017,217293
0Zbbxnx4SGGHoIow4PpISP,Stargazing,Kygo,73,2sPYPyDFwgi1jrRTGhoxq2,Stargazing - EP,2017-09-21,Dance Pop Hits,37i9dQZF1DX6pH08wMhkaI,pop,dance pop,0.677,0.497,5,-5.763,1,0.0809,0.152,0.0,0.0911,0.419,99.137,236853
2kLf4myxQME1Nd0voeKZri,Stay Young,Mike Perry,57,5sOd5q1iOb5gkBAX2F4LKn,Stay Young,2017-09-01,Dance Pop Hits,37i9dQZF1DX6pH08wMhkaI,pop,dance pop,0.572,0.713,5,-4.826,1,0.0406,0.0754,0.0,0.226,0.559,89.996,157005
5Zjge6yCThuBMdnJdOBp9A,Easy Breezy,chelmico,42,2vkXnSLOX1bp1Ue7ZWJ6T4,Easy Breezy,2020-01-17,Dance Pop: Japan,37i9dQZF1DXahYFr91pFvG,pop,dance pop,0.655,0.993,2,-2.026,1,0.0862,0.507,0.0,0.392,0.62,93.021,208376
34S5Vg3Jxqtjb3dosDWHpH,TOTSUKA feat. サイプレス上野,ASOBOiSM,23,0WBa29XvFEj9npEw2gLQwE,TOTSUKA feat. サイプレス上野,2020-01-17,Dance Pop: Japan,37i9dQZF1DXahYFr91pFvG,pop,dance pop,0.836,0.588,7,-7.454,1,0.16,0.237,0.000913,0.0618,0.636,92.985,225412
7Bh4dzYrbYtXbbuvK8M8yE,New Shoes - feat.Shun Murakami,phai,21,7Mrelyrb3nTLEmxw3exXX9,New Shoes (feat.Shun Murakami),2020-01-15,Dance Pop: Japan,37i9dQZF1DXahYFr91pFvG,pop,dance pop,0.716,0.463,9,-7.563,1,0.0337,0.693,0.000296,0.121,0.342,92.023,232832
3CLKvDKiVgbgfWj3fyyibl,TO-KE-TE,HAN-KUN,34,7u2Jz8zspBBfDjzkMabkRk,TO-KE-TE,2019-12-16,Dance Pop: Japan,37i9dQZF1DXahYFr91pFvG,pop,dance pop,0.392,0.891,11,-2.746,0,0.059,0.0236,0.0,0.281,0.45,89.952,214627
7Gb3OZFw2IiNk08fSN7MrR,You're the Reason - English ver.,INTERSECTION,36,5uDGBSyiC2ZDcqk5hzHCP3,You're the Reason (English ver.),2019-12-25,Dance Pop: Japan,37i9dQZF1DXahYFr91pFvG,pop,dance pop,0.625,0.728,2,-5.486,1,0.03,0.0097,0.0,0.101,0.101,96.009,198368
5VBMFkU9emR1HDLPoXuOUQ,See You Later,Chocoholic,42,5Si8dJ0DoBGpbZDkaCiboA,See You Later,2019-11-20,Dance Pop: Japan,37i9dQZF1DXahYFr91pFvG,pop,dance pop,0.729,0.646,9,-6.046,0,0.0452,0.0682,0.000481,0.0484,0.543,82.49,200712
5QOg6uut1ybakHajEfBL8K,All Over You,Boys Get Hurt,12,30jTmRcGjXt2XI7C7wZ1jS,All Over You,2019-12-23,Dance Pop: Japan,37i9dQZF1DXahYFr91pFvG,pop,dance pop,0.705,0.55,2,-7.974,1,0.0381,0.0887,0.00485,0.0895,0.351,94.969,212211
0lHYQoSwhIKqUjUsbQygyl,Simple Things,HarukiD,21,5RCmomigCb0VuGdltjtU1i,Simple Things,2020-01-12,Dance Pop: Japan,37i9dQZF1DXahYFr91pFvG,pop,dance pop,0.695,0.646,9,-7.103,0,0.032,0.0345,0.000294,0.0967,0.229,95.007,157288
3b1TJu58AWEiGvnUwDdhag,SPOTLIGHT,eill,44,0BswQmCfVFxm9fJslwiVnp,SPOTLIGHT,2019-11-06,Dance Pop: Japan,37i9dQZF1DXahYFr91pFvG,pop,dance pop,0.638,0.735,8,-4.635,1,0.0873,0.0269,0.0,0.0603,0.628,99.964,221387
5L3FE4WEDdQ0xZYVdN7uvE,For Me,WAPLAN,31,12ecSuUDUR3oeALAZfwQC1,For Me,2019-10-30,Dance Pop: Japan,37i9dQZF1DXahYFr91pFvG,pop,dance pop,0.706,0.734,0,-4.623,1,0.0324,0.0229,0.0,0.112,0.395,99.999,221100
3IdPtyJHB1WVPM4eCiCAKM,Answer,ATEEZ,72,3TTkDOcSzRQCvGMT7VmmPE,TREASURE EPILOGUE : Action To Answer,2020-01-06,K-Party Dance Mix,37i9dQZF1DX4RDXswvP6Mj,pop,dance pop,0.565,0.903,7,-1.918,1,0.05,0.0746,0.0,0.359,0.538,97.967,219760
1UThkKR8w3WnA6lWCRhOJn,DRIP,HINAPIA,59,79I7ijWthvkwe4xOW0zzQh,New Start,2019-11-03,K-Party Dance Mix,37i9dQZF1DX4RDXswvP6Mj,pop,dance pop,0.658,0.87,2,-2.373,1,0.0626,0.177,0.0,0.36,0.422,89.994,200465
06mzeP9GQNSHWd1Nh2C5FM,MIDDLE OF THE NIGHT,Monsta X,69,2EUxUCoJz0ZUdzsjj94WxR,MIDDLE OF THE NIGHT,2019-12-06,K-Party Dance Mix,37i9dQZF1DX4RDXswvP6Mj,pop,dance pop,0.737,0.764,0,-5.511,1,0.0947,0.111,0.0,0.0423,0.924,92.044,166213
6E7jAJN2e3znSHyPCdQqx8,gogobebe,Mamamoo,72,60m09rutmwj5ewOJoFIAVY,White Wind,2019-03-14,K-Party Dance Mix,37i9dQZF1DX4RDXswvP6Mj,pop,dance pop,0.704,0.787,0,-3.114,1,0.082,0.114,0.0,0.228,0.707,96.929,195856
0ErzcmZ2gIwX7X0xSMQPix,BOSS,NCT,68,3KAJvo62RNQEtXwIyB5rzX,NCT 2018 EMPATHY,2018-03-14,K-Party Dance Mix,37i9dQZF1DX4RDXswvP6Mj,pop,dance pop,0.787,0.543,10,-6.7,0,0.037,0.0233,0.0,0.0861,0.332,99.026,210641
5Z4aqpT39KpY8gbHoJWdou,Egotistic,Mamamoo,70,6GhELYbXRo1LOqRPOCsQrF,RED MOON,2018-07-16,K-Party Dance Mix,37i9dQZF1DX4RDXswvP6Mj,pop,dance pop,0.616,0.833,3,-3.314,0,0.067,0.315,0.0,0.175,0.595,97.898,196018
7Cd4glTUgV0vr0DBncEg8S,하드캐리 Hard Carry,GOT7,1,5ek64tPWwHgN6zWuAWTkS2,FLIGHT LOG : TURBULENCE,2016-09-27,K-Party Dance Mix,37i9dQZF1DX4RDXswvP6Mj,pop,dance pop,0.7,0.873,1,-2.901,1,0.0869,0.0148,0.0,0.343,0.612,99.972,193579
3NxuezMdSLgt4OwHzBoUhL,Way Back Home,SHAUN,66,1NgwpxtZFd1x4DbC74V9bO,Take,2018-06-27,K-Party Dance Mix,37i9dQZF1DX4RDXswvP6Mj,pop,dance pop,0.745,0.739,10,-4.591,1,0.0327,0.405,0.000183,0.127,0.556,99.913,214137
15BlympuVSfZFROojEMY2M,Don't Let Me Down - Illenium Remix,The Chainsmokers,64,5yhNY3zM1Vx1oaL3GYTWIZ,Don't Let Me Down (Remixes),2016-05-27,Dance Pop,0B2HdP15IucgE0vk3sluJR,pop,dance pop,0.428,0.656,11,-3.712,1,0.075,0.0751,0.181,0.15,0.355,79.648,218933
6xUy203RnyyOfbqf96Nven,Selfish,Dimitri Vegas & Like Mike,69,23RN2ZUUWMissFUhN7qgv8,Selfish,2019-02-15,Dance Pop,0B2HdP15IucgE0vk3sluJR,pop,dance pop,0.407,0.789,7,-4.229,0,0.282,0.17,0.0,0.126,0.687,92.933,167857
4keoy2fqgwGnbWlm3ZVZFa,Happy Now,Zedd,80,0JcW7yCW3Qj8uMfzO2lUDb,Happy Now,2018-07-18,Dance Pop,0B2HdP15IucgE0vk3sluJR,pop,dance pop,0.503,0.741,4,-5.128,1,0.047,0.579,1.49e-06,0.0712,0.458,88.335,207030
0bMbDctzMmTyK2j74j3nF3,"Alone, Pt. II",Alan Walker,85,700MviIgFKNTldTXmOAFOr,"Alone, Pt. II",2019-12-27,Dance Pop Tunes,4SdfG4cPG3skmTiQLozZGh,pop,dance pop,0.67,0.668,3,-4.306,0,0.0422,0.536,0.0,0.133,0.608,88.033,179053
2a3dopgTF1q4rMVDJ1rwBU,Push My Luck,The Chainsmokers,66,3Gm1gQdIyBEPJVQUs7rYfr,World War Joy...Push My Luck,2019-11-08,Dance Pop Tunes,4SdfG4cPG3skmTiQLozZGh,pop,dance pop,0.584,0.643,2,-6.415,1,0.0395,0.288,0.0,0.186,0.53,90.036,181844
5MvLsT03RBp67RLoeISCdl,Do You Mean (feat. Ty Dolla $ign & bülow),The Chainsmokers,17,17knWaxhmQjegn5eJgGVyL,World War Joy...Do You Mean,2019-04-26,Dance Pop Tunes,4SdfG4cPG3skmTiQLozZGh,pop,dance pop,0.6,0.666,11,-9.827,1,0.0394,0.102,0.0,0.118,0.566,99.989,193176
3XEdqQtGHAM5huMrs3RaKN,Acid Dreams,MAX,65,5k1l2dCZ6WnBrIUMYC5jZk,Acid Dreams,2019-07-19,Dance Pop Tunes,4SdfG4cPG3skmTiQLozZGh,pop,dance pop,0.817,0.509,0,-4.17,1,0.0839,0.146,2.53e-05,0.111,0.77,99.988,183930
035IYcHuQxZHBknOMWGAnI,Let Me Love You,Campsite Dream,41,709gPgqXWasWIsxGYw3ePA,Let Me Love You,2019-06-21,Dance Pop Tunes,4SdfG4cPG3skmTiQLozZGh,pop,dance pop,0.714,0.454,9,-9.122,0,0.245,0.589,0.0,0.113,0.699,98.06,191200
5OJJF2HA089n5T0ugmXCrk,Shy Guy,Campsite Dream,48,6e3ftExfn4zDOwLm5x6Yph,Shy Guy,2019-04-12,Dance Pop Tunes,4SdfG4cPG3skmTiQLozZGh,pop,dance pop,0.605,0.565,8,-6.029,0,0.0499,0.798,0.0,0.0946,0.639,96.181,186953
1WSGTYKLEpKfNQYYW5Oymt,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",benny blanco,79,2IUVG5x1G7l0TW1LA61Eyy,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",2019-02-28,Dance Pop Tunes,4SdfG4cPG3skmTiQLozZGh,pop,dance pop,0.541,0.468,10,-4.039,0,0.362,0.404,3.65e-06,0.358,0.69,95.266,158027
6TaqooOXAEcijL6G1AWS2K,All My Friends (feat. Tinashe & Chance the Rapper),Snakehips,74,5cOhR878H8hC3UsxYq5Xyv,All My Friends (feat. Tinashe & Chance the Rapper),2015-10-21,Dance Pop Tunes,4SdfG4cPG3skmTiQLozZGh,pop,dance pop,0.689,0.521,0,-5.845,1,0.132,0.119,8.41e-05,0.108,0.178,95.055,229747
0nrWZWkJM62ftQJSI8fDc0,Diamond Heart,Alan Walker,69,3nzuGtN3nXARvvecier4K0,Different World,2018-12-14,Dance Pop Tunes,4SdfG4cPG3skmTiQLozZGh,pop,dance pop,0.478,0.633,0,-6.19,1,0.0345,0.123,0.0,0.41,0.287,89.909,240333
15vzANxN8G9wWfwAJLLMCg,Paris,The Chainsmokers,75,64vx3cUb97lQGlgt8zozWL,Paris,2017-01-13,Dance Pop Tunes,4SdfG4cPG3skmTiQLozZGh,pop,dance pop,0.646,0.644,2,-6.763,1,0.031,0.0243,0.0,0.0888,0.251,99.999,221520
0YammaEkYSeo9vQYZ1OwS6,Say My Name,David Guetta,78,5rbJtzuXtpIP0Ykk7ewIit,7,2018-09-14,Dance Pop Tunes,4SdfG4cPG3skmTiQLozZGh,pop,dance pop,0.703,0.66,10,-5.119,0,0.123,0.137,0.0,0.192,0.79,95.031,198947
3fNuYHHay5uUISA3fePcTH,Top of the World - Erlandsson Remix,Vide,46,5gtWCP8NSYjUQm3hu7sROF,Top of the World (The Remixes),2020-01-03,Pop / Dance,6mXh8CUBMBsBUu88a4eAQV,pop,dance pop,0.379,0.565,1,-8.06,1,0.0415,0.586,0.0,0.103,0.385,86.008,172500
4Gy6pnhY9GGE3nqD3d0CmU,Too Close,Ria Mae,66,1qndvyChhfvNmTWNi7eLiE,Too Close,2019-10-16,Pop / Dance,6mXh8CUBMBsBUu88a4eAQV,pop,dance pop,0.483,0.667,8,-6.243,1,0.0912,0.0715,0.0,0.0676,0.64,96.028,147741
721s1WVdSDXkTIo1WYR8jW,Once and for All,Moe Aly,44,09j7iQmH2uS76yWMZsn4Jo,Once and for All,2019-11-22,Pop / Dance,6mXh8CUBMBsBUu88a4eAQV,pop,dance pop,0.677,0.564,10,-10.319,1,0.0507,0.486,3.85e-05,0.103,0.498,96.008,195000
2TZ9kaTiLewawHZK7yylSC,No Fear No More,Madeon,60,6Lq1lrCfkpxKa4jCo5gKWr,Good Faith,2019-11-15,Pop / Dance,6mXh8CUBMBsBUu88a4eAQV,pop,dance pop,0.633,0.779,6,-3.904,1,0.0853,0.00236,0.0295,0.371,0.679,96.009,195107
33PZBbcUCJkXIEzalNdnG2,Boots,Greyson Chance,55,6v7Xuhl2sLFs0dfeZUL3T4,Boots,2019-11-08,Pop / Dance,6mXh8CUBMBsBUu88a4eAQV,pop,dance pop,0.44,0.666,8,-4.852,0,0.0808,0.0473,5.84e-06,0.104,0.686,76.536,175628
1x1tGzVEM8m3cPVcn5lXHw,Too Close,Sterkøl,45,2Ir2giLTqUMxjfakNlbSkF,Too Close,2019-09-06,Pop / Dance,6mXh8CUBMBsBUu88a4eAQV,pop,dance pop,0.705,0.653,10,-5.977,1,0.103,0.098,0.0,0.14,0.627,99.996,168019
4xEgZDzeVtQqZhamdBpXDN,Cali Girl,Papa Ya,40,78ZFM4avv5VxAJlqcrWGRN,Cali Girl,2019-09-27,Pop / Dance,6mXh8CUBMBsBUu88a4eAQV,pop,dance pop,0.74,0.711,8,-4.388,0,0.0475,0.00478,0.0849,0.135,0.434,97.963,148163
4qYpRB4HChh1T9GPIrgYJw,Choir - Remix,Guy Sebastian,54,4epSU0uCEGr8GAtQZq3v7O,Choir (Remix),2019-09-27,Pop / Dance,6mXh8CUBMBsBUu88a4eAQV,pop,dance pop,0.71,0.574,5,-6.838,1,0.131,0.102,0.0,0.302,0.364,89.968,208520
72MNORxPoYqbnaEKJArZod,Cut to the Chase,Roman Müller,41,4FfXfTCFF0zbkAfs5rZ5Ox,Cut to the Chase,2019-08-30,Pop / Dance,6mXh8CUBMBsBUu88a4eAQV,pop,dance pop,0.772,0.633,11,-6.231,1,0.0358,0.285,0.0,0.297,0.63,98.091,153673
4hPpVbbakQNv8YTHYaOJP4,One Thing Right,Marshmello,85,4QAC6FquY8D0RXom13iE5J,One Thing Right,2019-06-21,Pop / Dance,6mXh8CUBMBsBUu88a4eAQV,pop,dance pop,0.659,0.623,4,-2.253,1,0.0451,0.0667,0.0,0.582,0.439,88.042,181824
33WaAIUnrgkyeosXb0iXNu,Closer,Haze & Mellow,38,2v7iFhygXOzHiPFXpF5Oat,Closer,2019-08-02,Pop / Dance,6mXh8CUBMBsBUu88a4eAQV,pop,dance pop,0.738,0.774,1,-6.42,1,0.0345,0.131,0.0,0.0931,0.207,99.996,162117
6D4pMSbaW3eBTdONRoYPQr,Somebody,Closed Doors,31,41oOM1Gh86JoMhrDrSlPig,Somebody,2019-07-26,Pop / Dance,6mXh8CUBMBsBUu88a4eAQV,pop,dance pop,0.709,0.538,11,-6.572,1,0.107,0.5,0.0,0.076,0.463,93.972,181609
5fmXWEFh8vMXzKTHN9ezKV,En Tus Planes,David Bisbal,66,63cRlzjRihSdheA6lKonRy,En Tus Planes,2020-01-02,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.813,0.78,11,-3.768,0,0.162,0.284,0.0,0.0351,0.79,92.014,172147
3mQ6SLdxxaL52Yte7KF2Ks,Morado,J Balvin,82,7ynTaSXD9esXkgY0GG8UFd,Morado,2020-01-09,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.881,0.696,11,-3.838,0,0.0797,0.137,4.13e-05,0.0927,0.781,97.002,200667
6RyaV7owmVU6fzEPE17sF1,Que Tire Pa Lante,Daddy Yankee,90,155yGQqPxsYkhV7zQyL95t,Que Tire Pa Lante,2019-10-18,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.658,0.901,7,-2.814,1,0.0357,0.0478,0.0,0.12,0.708,93.979,210520
59s0s39NFWScuHDbHytI14,Indeciso,Reik,88,4qecT0ZJrf35thz2WaEm6P,Indeciso,2019-08-23,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.738,0.748,0,-4.902,1,0.0453,0.182,0.0,0.11,0.896,94.949,217253
5QXQy0f2q8wJNpPwJtjifx,"Loco Contigo (with J. Balvin & Ozuna feat. Nicky Jam, Natti Natasha, Darell & Sech) - REMIX",DJ Snake,80,3CrpfLi8E2VWFf7ZLjgpNt,"Loco Contigo (with J. Balvin & Ozuna feat. Nicky Jam, Natti Natasha, Darell & Sech) [REMIX]",2019-12-27,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.789,0.694,6,-5.781,0,0.0729,0.0982,0.0,0.0962,0.549,96.035,341875
0Cn8NxJZz7zUlsaA3rXoIU,Easy - Remix,Jhay Cortez,81,3Y00aLNDKDq9rXR3cIcbDo,Easy (Remix),2019-11-19,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.886,0.752,1,-3.819,0,0.0949,0.191,2.76e-06,0.146,0.435,94.066,220147
3jbT1Y5MoPwEIpZndDDwVq,Adicto (with Anuel AA & Ozuna),Tainy,90,7nqA49hzXJWPH4cnM8nk6x,Adicto (with Anuel AA & Ozuna),2019-08-22,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.734,0.836,10,-4.803,0,0.0735,0.017,1.64e-05,0.179,0.623,80.002,270741
2b8fOow8UzyDFAE27YhOZM,Memories,Maroon 5,98,3nR9B40hYLKLcR0Eph3Goc,Memories,2019-09-20,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.764,0.32,11,-7.209,1,0.0546,0.837,0.0,0.0822,0.575,91.019,189486
6uzGmmQ4CuG9HvZktEy0LF,Qué Bonito Es Querer,Manuel Carrasco,72,1FwsOQLBtsdLjy2OGsCZZa,La Cruz Del Mapa,2018-12-07,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.609,0.718,11,-7.177,1,0.045,0.6,0.0,0.082,0.426,93.94,270188
7bsqRe39lKOYX45FZpzP9o,Fuera De Mi Mente,Lérica,74,21BjFhK6keinj4hTWQ9xnn,Fuera De Mi Mente,2019-11-05,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.741,0.94,1,-2.068,1,0.101,0.169,0.0,0.0542,0.702,93.994,181433
4500Dr4dVfnQiMjaTC4oIq,Me Equivocaré,Antonio José,69,3kJtYTn44STQqsO6A1vF2b,Me Equivocaré,2019-09-26,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.563,0.729,2,-4.178,1,0.16,0.0623,0.0,0.0378,0.726,80.51,152722
7IzbHY75UhGztauT7U5eKb,Lola Bunny,Lola Indigo,69,6ZzTJncT5EwHp5Pa4xwFpS,Lola Bunny,2019-07-30,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.769,0.899,9,-1.843,0,0.0503,0.193,0.00979,0.23,0.872,94.987,187263
